Branch ID,Name,Section ID,System ID,From,To,True Area (Ft2),Length (Ft),PCI,Sample Number,Distress Description,Quantity,Quantity Units,Severity
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1581,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,L
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1582,WEATHERING,2548,SqFt,L
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1582,ALLIGATOR CRACKING,140,SqFt,M
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1582,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,M
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1583,WEATHERING,1960,SqFt,L
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1583,ALLIGATOR CRACKING,130,SqFt,M
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1583,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,M
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1584,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,M
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1584,ALLIGATOR CRACKING,200,SqFt,M
ESARATOGAD,E SARATOGA DR,1277,v4525,MORNINGSIDE DR & SARATOGA DR,PARK RIDGE RD & SARATOGA DR,42148,1756.17,49,1584,WEATHERING,1960,SqFt,L
ESAVILLEAV,E SAVILLE AVE,2056,q4928,FRITZ DR & SAVILLE AVE,BARBARA DR & SAVILLE AVE,4685,292.82,52,2478,ALLIGATOR CRACKING,40,SqFt,L
ESAVILLEAV,E SAVILLE AVE,2056,q4928,FRITZ DR & SAVILLE AVE,BARBARA DR & SAVILLE AVE,4685,292.82,52,2478,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,M
ESAVILLEAV,E SAVILLE AVE,2056,q4928,FRITZ DR & SAVILLE AVE,BARBARA DR & SAVILLE AVE,4685,292.82,52,2478,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,L
ESAVILLEAV,E SAVILLE AVE,2056,q4928,FRITZ DR & SAVILLE AVE,BARBARA DR & SAVILLE AVE,4685,292.82,52,2478,ALLIGATOR CRACKING,30,SqFt,M
ESAVILLEAV,E SAVILLE AVE,2056,q4928,FRITZ DR & SAVILLE AVE,BARBARA DR & SAVILLE AVE,4685,292.82,52,2478,EDGE CRACKING,20,Ft,L
ESAVILLEAV,E SAVILLE AVE,2056,q4928,FRITZ DR & SAVILLE AVE,BARBARA DR & SAVILLE AVE,4685,292.82,52,2478,WEATHERING,1568,SqFt,M
ESAVILLEAV,E SAVILLE AVE,2063,q4929,BARBARA DR & SAVILLE AVE,DUNN ST & SAVILLE AVE,5013,313.29,48,2484,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,L
ESAVILLEAV,E SAVILLE AVE,2063,q4929,BARBARA DR & SAVILLE AVE,DUNN ST & SAVILLE AVE,5013,313.29,48,2484,EDGE CRACKING,45,Ft,L
ESAVILLEAV,E SAVILLE AVE,2063,q4929,BARBARA DR & SAVILLE AVE,DUNN ST & SAVILLE AVE,5013,313.29,48,2484,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,M
ESAVILLEAV,E SAVILLE AVE,2063,q4929,BARBARA DR & SAVILLE AVE,DUNN ST & SAVILLE AVE,5013,313.29,48,2484,ALLIGATOR CRACKING,60,SqFt,M
ESAVILLEAV,E SAVILLE AVE,2063,q4929,BARBARA DR & SAVILLE AVE,DUNN ST & SAVILLE AVE,5013,313.29,48,2484,WEATHERING,1568,SqFt,M
ESAVILLEAV,E SAVILLE AVE,2063,q4929,BARBARA DR & SAVILLE AVE,DUNN ST & SAVILLE AVE,5013,313.29,48,2484,ALLIGATOR CRACKING,40,SqFt,L
ESEMINARYD,E SEMINARY DR,3122,rcl1462,RENWICK BLVD & SEMINARY DR,SEMINARY DR & EVA HILL DR,6474,323.7,82,3909,PATCH/UTILITY CUT,5,SqFt,L
ESEMINARYD,E SEMINARY DR,3122,rcl1462,RENWICK BLVD & SEMINARY DR,SEMINARY DR & EVA HILL DR,6474,323.7,82,3909,WEATHERING,1955,SqFt,M
ESEMINARYD,E SEMINARY DR,3122,rcl1462,RENWICK BLVD & SEMINARY DR,SEMINARY DR & EVA HILL DR,6474,323.7,82,3909,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,L
ESHEFFIELD,E SHEFFIELD DR,1576,v4620,HAMILTON CT & SHEFFIELD DR,SHEFFIELD DR DEAD END,3958,152.24,100,1912,,,,
ESHEFFIELD,E SHEFFIELD DR,1580,v4619,COLONY CT & SHEFFIELD DR,HAMILTON CT & SHEFFIELD DR,8546,328.7,100,1918,,,,
ESHEFFIELD,E SHEFFIELD DR,1581,v4618,PARK RIDGE RD & SHEFFIELD DR,COLONY CT & SHEFFIELD DR,10269,394.94,100,1919,,,,
ESHEFFIELD,E SHEFFIELD DR,1584,v4613,PLYMOUTH RD & SHEFFIELD DR,CABOT CT & SHEFFIELD DR,9486,364.85,93,1924,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,L
ESHEFFIELD,E SHEFFIELD DR,1584,v4613,PLYMOUTH RD & SHEFFIELD DR,CABOT CT & SHEFFIELD DR,9486,364.85,93,1924,WEATHERING,2548,SqFt,L
ESHEFFIELD,E SHEFFIELD DR,1585,v4612,CABOT CT & SHEFFIELD DR,PARK RIDGE RD & SHEFFIELD DR,9414,362.08,100,1925,,,,
ESHERBROOK,E SHERBROOKE DR,21,rcl167,ALLEN CT & SHERBROOKE DR,BERKSHIRE CT & SHERBROOKE DR,6173,280.6,63,38,WEATHERING,2156,SqFt,L
ESHERBROOK,E SHERBROOKE DR,21,rcl167,ALLEN CT & SHERBROOKE DR,BERKSHIRE CT & SHERBROOKE DR,6173,280.6,63,38,ALLIGATOR CRACKING,120,SqFt,L
ESHERBROOK,E SHERBROOKE DR,21,rcl167,ALLEN CT & SHERBROOKE DR,BERKSHIRE CT & SHERBROOKE DR,6173,280.6,63,38,LONGITUDINAL/TRANSVERSE CRACKING,110,Ft,M
ESHERBROOK,E SHERBROOKE DR,2215,rcl166,EMILIE CT & SHERBROOKE DR,ALLEN CT & SHERBROOKE DR,3089,171.59,45,2767,ALLIGATOR CRACKING,250,SqFt,M
ESHERBROOK,E SHERBROOKE DR,2215,rcl166,EMILIE CT & SHERBROOKE DR,ALLEN CT & SHERBROOKE DR,3089,171.59,45,2767,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
ESHERBROOK,E SHERBROOKE DR,2215,rcl166,EMILIE CT & SHERBROOKE DR,ALLEN CT & SHERBROOKE DR,3089,171.59,45,2767,WEATHERING,1764,SqFt,M
ESHERBROOK,E SHERBROOKE DR,2345,rcl165,SHERBROOKE DR DEAD END,EMILIE CT & SHERBROOKE DR,8020,445.55,29,2919,ALLIGATOR CRACKING,250,SqFt,H
ESHERBROOK,E SHERBROOKE DR,2345,rcl165,SHERBROOKE DR DEAD END,EMILIE CT & SHERBROOKE DR,8020,445.55,29,2919,WEATHERING,1764,SqFt,H
ESHERIDAND,E SHERIDAN DR,796,r4335,BALLANTINE RD & SHERIDAN DR,HIGHLAND AVE & SHERIDAN DR,9334,359,70,976,EDGE CRACKING,50,Ft,L
ESHERIDAND,E SHERIDAN DR,796,r4335,BALLANTINE RD & SHERIDAN DR,HIGHLAND AVE & SHERIDAN DR,9334,359,70,976,ALLIGATOR CRACKING,90,SqFt,L
ESHERIDAND,E SHERIDAN DR,796,r4335,BALLANTINE RD & SHERIDAN DR,HIGHLAND AVE & SHERIDAN DR,9334,359,70,976,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
ESHERIDAND,E SHERIDAN DR,796,r4335,BALLANTINE RD & SHERIDAN DR,HIGHLAND AVE & SHERIDAN DR,9334,359,70,976,WEATHERING,2548,SqFt,M
ESHERIDAND,E SHERIDAN DR,801,r4338,SHERIDAN DR & WOODLAWN AVE,MANOR RD & SHERIDAN DR,7041,270.82,55,981,WEATHERING,2448,SqFt,M
ESHERIDAND,E SHERIDAN DR,801,r4338,SHERIDAN DR & WOODLAWN AVE,MANOR RD & SHERIDAN DR,7041,270.82,55,981,PATCH/UTILITY CUT,100,SqFt,L
ESHERIDAND,E SHERIDAN DR,801,r4338,SHERIDAN DR & WOODLAWN AVE,MANOR RD & SHERIDAN DR,7041,270.82,55,981,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
ESHERIDAND,E SHERIDAN DR,801,r4338,SHERIDAN DR & WOODLAWN AVE,MANOR RD & SHERIDAN DR,7041,270.82,55,981,ALLIGATOR CRACKING,110,SqFt,M
ESHERIDAND,E SHERIDAN DR,801,r4338,SHERIDAN DR & WOODLAWN AVE,MANOR RD & SHERIDAN DR,7041,270.82,55,981,EDGE CRACKING,50,Ft,L
ESHERIDAND,E SHERIDAN DR,802,r4337,MANOR RD & SHERIDAN DR,HAWTHORNE DR & SHERIDAN DR,8855,340.56,75,982,WEATHERING,2548,SqFt,M
ESHERIDAND,E SHERIDAN DR,802,r4337,MANOR RD & SHERIDAN DR,HAWTHORNE DR & SHERIDAN DR,8855,340.56,75,982,EDGE CRACKING,50,Ft,L
ESHERIDAND,E SHERIDAN DR,802,r4337,MANOR RD & SHERIDAN DR,HAWTHORNE DR & SHERIDAN DR,8855,340.56,75,982,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,M
ESHERIDAND,E SHERIDAN DR,802,r4337,MANOR RD & SHERIDAN DR,HAWTHORNE DR & SHERIDAN DR,8855,340.56,75,982,LONGITUDINAL/TRANSVERSE CRACKING,55,Ft,L
ESHERIDAND,E SHERIDAN DR,803,r4336,HAWTHORNE DR & SHERIDAN DR,BALLANTINE RD & SHERIDAN DR,9038,347.62,79,983,WEATHERING,2548,SqFt,M
ESHERIDAND,E SHERIDAN DR,803,r4336,HAWTHORNE DR & SHERIDAN DR,BALLANTINE RD & SHERIDAN DR,9038,347.62,79,983,LONGITUDINAL/TRANSVERSE CRACKING,20,Ft,M
ESHERIDAND,E SHERIDAN DR,803,r4336,HAWTHORNE DR & SHERIDAN DR,BALLANTINE RD & SHERIDAN DR,9038,347.62,79,983,LONGITUDINAL/TRANSVERSE CRACKING,65,Ft,L
ESHERIDAND,E SHERIDAN DR,803,r4336,HAWTHORNE DR & SHERIDAN DR,BALLANTINE RD & SHERIDAN DR,9038,347.62,79,983,EDGE CRACKING,50,Ft,L
ESHERIDAND,E SHERIDAN DR,804,r4334,HIGHLAND AVE & SHERIDAN DR,KAREN ST & SHERIDAN DR,8550,328.83,78,984,WEATHERING,2548,SqFt,M
ESHERIDAND,E SHERIDAN DR,804,r4334,HIGHLAND AVE & SHERIDAN DR,KAREN ST & SHERIDAN DR,8550,328.83,78,984,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,M
ESHERIDAND,E SHERIDAN DR,804,r4334,HIGHLAND AVE & SHERIDAN DR,KAREN ST & SHERIDAN DR,8550,328.83,78,984,EDGE CRACKING,50,Ft,L
ESHERIDAND,E SHERIDAN DR,805,r4333,KAREN ST & SHERIDAN DR,JORDAN AVE & SHERIDAN DR,8975,345.17,35,985,EDGE CRACKING,50,Ft,L
ESHERIDAND,E SHERIDAN DR,805,r4333,KAREN ST & SHERIDAN DR,JORDAN AVE & SHERIDAN DR,8975,345.17,35,985,WEATHERING,2548,SqFt,M
ESHERIDAND,E SHERIDAN DR,805,r4333,KAREN ST & SHERIDAN DR,JORDAN AVE & SHERIDAN DR,8975,345.17,35,985,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,L
ESHERIDAND,E SHERIDAN DR,805,r4333,KAREN ST & SHERIDAN DR,JORDAN AVE & SHERIDAN DR,8975,345.17,35,985,LONGITUDINAL/TRANSVERSE CRACKING,75,Ft,M
ESHERIDAND,E SHERIDAN DR,805,r4333,KAREN ST & SHERIDAN DR,JORDAN AVE & SHERIDAN DR,8975,345.17,35,985,ALLIGATOR CRACKING,400,SqFt,M
ESHERIDAND,E SHERIDAN DR,805,r4333,KAREN ST & SHERIDAN DR,JORDAN AVE & SHERIDAN DR,8975,345.17,35,985,ALLIGATOR CRACKING,150,SqFt,L
ESHORTST,E SHORT ST,400,r4128,SHORT ST DEAD END,MAXWELL ST & SHORT ST,3958,179.92,46,511,ALLIGATOR CRACKING,160,SqFt,M
ESHORTST,E SHORT ST,400,r4128,SHORT ST DEAD END,MAXWELL ST & SHORT ST,3958,179.92,46,511,ALLIGATOR CRACKING,70,SqFt,L
ESHORTST,E SHORT ST,400,r4128,SHORT ST DEAD END,MAXWELL ST & SHORT ST,3958,179.92,46,511,RUTTING,98,SqFt,L
ESHORTST,E SHORT ST,400,r4128,SHORT ST DEAD END,MAXWELL ST & SHORT ST,3958,179.92,46,511,WEATHERING,2156,SqFt,L
ESILVERCRE,E SILVER CREEK CT,2365,rcl748,SILVER CREEK CT DEAD END,SILVER CREEK CT & SILVER CREEK DR,8299,319.2,50,2946,WEATHERING,2548,SqFt,H
ESILVERCRE,E SILVER CREEK CT,2365,rcl748,SILVER CREEK CT DEAD END,SILVER CREEK CT & SILVER CREEK DR,8299,319.2,50,2946,ALLIGATOR CRACKING,25,SqFt,H
ESILVERCRE,E SILVER CREEK CT,2365,rcl748,SILVER CREEK CT DEAD END,SILVER CREEK CT & SILVER CREEK DR,8299,319.2,50,2946,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
ESKYLARKCT,E SKYLARK CT,560,r4231,HIGHLAND AVE & SKYLARK CT,SKYLARK CT DEAD END,7739,241.84,55,689,ALLIGATOR CRACKING,160,SqFt,M
ESKYLARKCT,E SKYLARK CT,560,r4231,HIGHLAND AVE & SKYLARK CT,SKYLARK CT DEAD END,7739,241.84,55,689,WEATHERING,2548,SqFt,L
ESKYLARKCT,E SKYLARK CT,560,r4231,HIGHLAND AVE & SKYLARK CT,SKYLARK CT DEAD END,7739,241.84,55,689,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,L
ESMITHAVE,E SMITH AVE,1152,q45100,SMITH AVE & WALNUT ST,SMITH AVE & WASHINGTON ST,6388,354.9,92,1446,PATCH/UTILITY CUT,5,SqFt,L
ESMITHAVE,E SMITH AVE,1152,q45100,SMITH AVE & WALNUT ST,SMITH AVE & WASHINGTON ST,6388,354.9,92,1446,WEATHERING,1759,SqFt,L
ESMITHAVE,E SMITH AVE,1152,q45100,SMITH AVE & WALNUT ST,SMITH AVE & WASHINGTON ST,6388,354.9,92,1446,LONGITUDINAL/TRANSVERSE CRACKING,30,Ft,L
ESMITHAVE,E SMITH AVE,1154,q45133,SMITH AVE & WASHINGTON ST,LINCOLN ST & SMITH AVE,8959,344.56,61,1449,LONGITUDINAL/TRANSVERSE CRACKING,85,Ft,L
ESMITHAVE,E SMITH AVE,1154,q45133,SMITH AVE & WASHINGTON ST,LINCOLN ST & SMITH AVE,8959,344.56,61,1449,WEATHERING,2528,SqFt,L
ESMITHAVE,E SMITH AVE,1154,q45133,SMITH AVE & WASHINGTON ST,LINCOLN ST & SMITH AVE,8959,344.56,61,1449,ALLIGATOR CRACKING,50,SqFt,M
ESMITHAVE,E SMITH AVE,1154,q45133,SMITH AVE & WASHINGTON ST,LINCOLN ST & SMITH AVE,8959,344.56,61,1449,PATCH/UTILITY CUT,20,SqFt,M
ESMITHAVE,E SMITH AVE,1154,q45133,SMITH AVE & WASHINGTON ST,LINCOLN ST & SMITH AVE,8959,344.56,61,1449,ALLIGATOR CRACKING,75,SqFt,L
ESMITHAVE,E SMITH AVE,1156,q4594,LINCOLN ST & SMITH AVE,GRANT ST & SMITH AVE,8265,375.7,91,1452,WEATHERING,2156,SqFt,L
ESMITHAVE,E SMITH AVE,1156,q4594,LINCOLN ST & SMITH AVE,GRANT ST & SMITH AVE,8265,375.7,91,1452,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,L
ESMITHAVE,E SMITH AVE,2185,q4540,GRANT ST & SMITH AVE,KIRBY ALY & SMITH AVE,4328,196.75,81,2733,PATCH/UTILITY CUT,20,SqFt,L
ESMITHAVE,E SMITH AVE,2185,q4540,GRANT ST & SMITH AVE,KIRBY ALY & SMITH AVE,4328,196.75,81,2733,WEATHERING,2136,SqFt,M
ESMITHAVE,E SMITH AVE,2185,q4540,GRANT ST & SMITH AVE,KIRBY ALY & SMITH AVE,4328,196.75,81,2733,LONGITUDINAL/TRANSVERSE CRACKING,70,Ft,L
ESMITHAVE,E SMITH AVE,3306,q4592,KIRBY ALY & SMITH AVE,DUNN ST & SMITH AVE,3788,210.44,72,4099,LONGITUDINAL/TRANSVERSE CRACKING,90,Ft,L
ESMITHAVE,E SMITH AVE,3306,q4592,KIRBY ALY & SMITH AVE,DUNN ST & SMITH AVE,3788,210.44,72,4099,WEATHERING,1764,SqFt,L
ESMITHAVE,E SMITH AVE,3306,q4592,KIRBY ALY & SMITH AVE,DUNN ST & SMITH AVE,3788,210.44,72,4099,ALLIGATOR CRACKING,80,SqFt,L
ESMITHAVE,E SMITH AVE,3308,q4591,DUNN ST & SMITH AVE,HENDERSON ST & SMITH AVE,7250,329.53,79,4101,PATCH/UTILITY CUT,125,SqFt,L
ESMITHAVE,E SMITH AVE,3308,q4591,DUNN ST & SMITH AVE,HENDERSON ST & SMITH AVE,7250,329.53,79,4101,WEATHERING,2031,SqFt,M
ESMITHAVE,E SMITH AVE,3308,q4591,DUNN ST & SMITH AVE,HENDERSON ST & SMITH AVE,7250,329.53,79,4101,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
ESOUTHCT,E SOUTH CT,567,u424,OLCOTT BLVD & SOUTH CT,SOUTH CT DEAD END,8645,360.22,63,699,WEATHERING,2352,SqFt,M
ESOUTHCT,E SOUTH CT,567,u424,OLCOTT BLVD & SOUTH CT,SOUTH CT DEAD END,8645,360.22,63,699,ALLIGATOR CRACKING,40,SqFt,M
ESOUTHCT,E SOUTH CT,567,u424,OLCOTT BLVD & SOUTH CT,SOUTH CT DEAD END,8645,360.22,63,699,LONGITUDINAL/TRANSVERSE CRACKING,60,Ft,L
ESOUTHCT,E SOUTH CT,567,u424,OLCOTT BLVD & SOUTH CT,SOUTH CT DEAD END,8645,360.22,63,699,LONGITUDINAL/TRANSVERSE CRACKING,50,Ft,M
ESOUTHDOWN,E SOUTHDOWNS DR,749,r4345,JORDAN AVE & SOUTHDOWNS DR,MITCHELL ST & SOUTHDOWNS DR,8644,392.92,74,924,WEATHERING,2086,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,749,r4345,JORDAN AVE & SOUTHDOWNS DR,MITCHELL ST & SOUTHDOWNS DR,8644,392.92,74,924,PATCH/UTILITY CUT,70,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,749,r4345,JORDAN AVE & SOUTHDOWNS DR,MITCHELL ST & SOUTHDOWNS DR,8644,392.92,74,924,LONGITUDINAL/TRANSVERSE CRACKING,100,Ft,M
ESOUTHDOWN,E SOUTHDOWNS DR,750,r4344,KAREN ST & SOUTHDOWNS DR,JORDAN AVE & SOUTHDOWNS DR,8068,504.23,51,925,ALLIGATOR CRACKING,140,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,750,r4344,KAREN ST & SOUTHDOWNS DR,JORDAN AVE & SOUTHDOWNS DR,8068,504.23,51,925,WEATHERING,1568,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,750,r4344,KAREN ST & SOUTHDOWNS DR,JORDAN AVE & SOUTHDOWNS DR,8068,504.23,51,926,ALLIGATOR CRACKING,140,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,750,r4344,KAREN ST & SOUTHDOWNS DR,JORDAN AVE & SOUTHDOWNS DR,8068,504.23,51,926,ALLIGATOR CRACKING,60,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,750,r4344,KAREN ST & SOUTHDOWNS DR,JORDAN AVE & SOUTHDOWNS DR,8068,504.23,51,926,WEATHERING,1568,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,756,s4312,CIRCLE DR & SOUTHDOWNS DR,COVENANTER DR & SOUTHDOWNS DR,17810,659.64,92,932,LONGITUDINAL/TRANSVERSE CRACKING,90,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,756,s4312,CIRCLE DR & SOUTHDOWNS DR,COVENANTER DR & SOUTHDOWNS DR,17810,659.64,92,932,WEATHERING,2548,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,756,s4312,CIRCLE DR & SOUTHDOWNS DR,COVENANTER DR & SOUTHDOWNS DR,17810,659.64,92,933,WEATHERING,2548,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,758,s4313,COVENANTER DR & SOUTHDOWNS DR,HIGH ST & SOUTHDOWNS DR,9027,451.33,82,935,ALLIGATOR CRACKING,25,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,758,s4313,COVENANTER DR & SOUTHDOWNS DR,HIGH ST & SOUTHDOWNS DR,9027,451.33,82,935,WEATHERING,1955,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,758,s4313,COVENANTER DR & SOUTHDOWNS DR,HIGH ST & SOUTHDOWNS DR,9027,451.33,82,935,LANE/SHOULDER DROP,80,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,758,s4313,COVENANTER DR & SOUTHDOWNS DR,HIGH ST & SOUTHDOWNS DR,9027,451.33,82,935,PATCH/UTILITY CUT,5,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,762,r4343,HIGHLAND AVE & SOUTHDOWNS DR,KAREN ST & SOUTHDOWNS DR,6631,331.55,55,941,WEATHERING,1960,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,762,r4343,HIGHLAND AVE & SOUTHDOWNS DR,KAREN ST & SOUTHDOWNS DR,6631,331.55,55,941,ALLIGATOR CRACKING,150,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,763,r4342,BALLANTINE RD & SOUTHDOWNS DR,HIGHLAND AVE & SOUTHDOWNS DR,9450,363.47,40,942,WEATHERING,2348,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,763,r4342,BALLANTINE RD & SOUTHDOWNS DR,HIGHLAND AVE & SOUTHDOWNS DR,9450,363.47,40,942,PATCH/UTILITY CUT,200,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,763,r4342,BALLANTINE RD & SOUTHDOWNS DR,HIGHLAND AVE & SOUTHDOWNS DR,9450,363.47,40,942,ALLIGATOR CRACKING,50,SqFt,H
ESOUTHDOWN,E SOUTHDOWNS DR,763,r4342,BALLANTINE RD & SOUTHDOWNS DR,HIGHLAND AVE & SOUTHDOWNS DR,9450,363.47,40,942,ALLIGATOR CRACKING,90,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,763,r4342,BALLANTINE RD & SOUTHDOWNS DR,HIGHLAND AVE & SOUTHDOWNS DR,9450,363.47,40,942,EDGE CRACKING,50,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,791,s4390,MITCHELL ST & SOUTHDOWNS DR,SOUTHDOWNS DR & CIRCLE DR,6356,244.48,36,968,ALLIGATOR CRACKING,200,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,791,s4390,MITCHELL ST & SOUTHDOWNS DR,SOUTHDOWNS DR & CIRCLE DR,6356,244.48,36,968,ALLIGATOR CRACKING,220,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,791,s4390,MITCHELL ST & SOUTHDOWNS DR,SOUTHDOWNS DR & CIRCLE DR,6356,244.48,36,968,LONGITUDINAL/TRANSVERSE CRACKING,85,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,791,s4390,MITCHELL ST & SOUTHDOWNS DR,SOUTHDOWNS DR & CIRCLE DR,6356,244.48,36,968,LONGITUDINAL/TRANSVERSE CRACKING,150,Ft,M
ESOUTHDOWN,E SOUTHDOWNS DR,791,s4390,MITCHELL ST & SOUTHDOWNS DR,SOUTHDOWNS DR & CIRCLE DR,6356,244.48,36,968,WEATHERING,2548,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,798,r4341,HAWTHORNE DR & SOUTHDOWNS DR,BALLANTINE RD & SOUTHDOWNS DR,6997,349.86,39,978,EDGE CRACKING,50,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,798,r4341,HAWTHORNE DR & SOUTHDOWNS DR,BALLANTINE RD & SOUTHDOWNS DR,6997,349.86,39,978,WEATHERING,1960,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,798,r4341,HAWTHORNE DR & SOUTHDOWNS DR,BALLANTINE RD & SOUTHDOWNS DR,6997,349.86,39,978,ALLIGATOR CRACKING,160,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,798,r4341,HAWTHORNE DR & SOUTHDOWNS DR,BALLANTINE RD & SOUTHDOWNS DR,6997,349.86,39,978,ALLIGATOR CRACKING,75,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,798,r4341,HAWTHORNE DR & SOUTHDOWNS DR,BALLANTINE RD & SOUTHDOWNS DR,6997,349.86,39,978,LONGITUDINAL/TRANSVERSE CRACKING,80,Ft,M
ESOUTHDOWN,E SOUTHDOWNS DR,798,r4341,HAWTHORNE DR & SOUTHDOWNS DR,BALLANTINE RD & SOUTHDOWNS DR,6997,349.86,39,978,LONGITUDINAL/TRANSVERSE CRACKING,55,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,799,r4340,MANOR RD & SOUTHDOWNS DR,HAWTHORNE DR & SOUTHDOWNS DR,6742,337.09,68,979,WEATHERING,1960,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,799,r4340,MANOR RD & SOUTHDOWNS DR,HAWTHORNE DR & SOUTHDOWNS DR,6742,337.09,68,979,ALLIGATOR CRACKING,100,SqFt,L
ESOUTHDOWN,E SOUTHDOWNS DR,799,r4340,MANOR RD & SOUTHDOWNS DR,HAWTHORNE DR & SOUTHDOWNS DR,6742,337.09,68,979,LONGITUDINAL/TRANSVERSE CRACKING,65,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,799,r4340,MANOR RD & SOUTHDOWNS DR,HAWTHORNE DR & SOUTHDOWNS DR,6742,337.09,68,979,EDGE CRACKING,50,Ft,L
ESOUTHDOWN,E SOUTHDOWNS DR,800,r4339,SOUTHDOWNS DR & WOODLAWN AVE,MANOR RD & SOUTHDOWNS DR,8704,271.98,45,980,ALLIGATOR CRACKING,220,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,800,r4339,SOUTHDOWNS DR & WOODLAWN AVE,MANOR RD & SOUTHDOWNS DR,8704,271.98,45,980,WEATHERING,2498,SqFt,M
ESOUTHDOWN,E SOUTHDOWNS DR,800,r4339,SOUTHDOWNS DR & WOODLAWN AVE,MANOR RD & SOUTHDOWNS DR,8704,271.98,45,980,ALLIGATOR CRACKING,75,SqFt,L
